CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1913236,17000009665,20179665,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,1/8/17 20:49,15XX BLOCK OF 3 AV,M,M3,8100.2009,-122.33825,47.610245,"(47.610245, -122.33825)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,1/8/17 18:12
1949192,17000078552,201778552,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/4/17 21:14,2XX BLOCK OF 9 AV N,D,D2,7200.1043,-122.339775,47.620296,"(47.620296, -122.339775)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/4/17 19:45
2005591,17000183192,2017183192,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/24/17 14:11,59XX BLOCK OF 15 AV NW,B,B1,4700.3002,-122.37621,47.671993,"(47.671993, -122.37621)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/24/17 12:41
1924882,17000031542,201731542,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/26/17 16:46,17XX BLOCK OF 14 AV,C,C1,7500.2006,-122.31427,47.617035,"(47.617035, -122.31427)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,1/26/17 14:15
1970269,17000118113,2017118113,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/4/17 23:08,14XX BLOCK OF MADISON ST,E,E3,8400.2009,-122.32128,47.61095,"(47.61095, -122.32128)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/4/17 19:58
1949320,17000078750,201778750,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,3/5/17 2:15,4 AV S / S JACKSON ST,K,K3,9200.1015,-122.32897,47.599197,"(47.599197, -122.32897)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/4/17 22:32
2052741,17000268962,2017268962,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/23/17 17:35,11XX BLOCK OF 8 AV,E,E3,8200.2,-122.32945,47.609016,"(47.609016, -122.32945)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/23/17 12:37
2052742,17000268902,2017268902,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/23/17 17:43,4XX BLOCK OF 3 AV,K,K3,8100.2045,-122.33051,47.601887,"(47.601887, -122.33051)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/23/17 11:18
2005442,17000183315,2017183315,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/24/17 11:11,5XX BLOCK OF 3 AV,K,K2,8100.2042,-122.331085,47.602413,"(47.602413, -122.331085)",TRU - ASLT - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/24/17 10:23
2064823,17000291190,2017291190,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,8/7/17 17:29,8XX BLOCK OF W OLYMPIC PL,Q,Q2,5802.2019,-122.36822,47.628498,"(47.628498, -122.36822)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
2016940,17000204471,2017204471,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,6/7/17 19:25,24XX BLOCK OF AURORA AV N,Q,Q2,6000.2045,-122.34664,47.64142,"(47.64142, -122.34664)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,6/7/17 18:41
1970306,17000118186,2017118186,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/5/17 0:20,21XX BLOCK OF S JACKSON ST,G,G3,9000.1008,-122.30381,47.59927,"(47.59927, -122.30381)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/4/17 20:55
1935280,17000054030,201754030,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 19:35,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.32344,47.60413,"(47.60413, -122.32344)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 16:23
1935308,17000053497,201753497,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/13/17 19:05,12XX BLOCK OF HARRISON ST,D,D3,7300.1022,-122.33107,47.62197,"(47.62197, -122.33107)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,2/13/17 8:45
1994229,17000162511,2017162511,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/9/17 13:56,28XX BLOCK OF NW MARKET ST,B,B1,3200.3008,-122.393684,47.66865,"(47.66865, -122.393684)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/9/17 12:08
2005563,17000183425,2017183425,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/24/17 13:37,48XX BLOCK OF S DIRECTOR ST,S,S3,11800.4005,-122.272125,47.52234,"(47.52234, -122.272125)",TRU - HARASSMENT,"THREATS, HARASSMENT","THREATS, HARASSMENT",5/24/17 12:59
2064794,17000291129,2017291129,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,8/7/17 16:39,2XX BLOCK OF PIKE ST,M,M3,8100.2007,-122.33835,47.609516,"(47.609516, -122.33835)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
2064809,17000291175,2017291175,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,8/7/17 17:05,24 AV W / GILMAN PL W,Q,Q1,5801.402,-122.38735,47.657654,"(47.657654, -122.38735)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2041132,17000248506,2017248506,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,7/8/17 22:23,OCCIDENTAL AV S / S ROYAL BROUGHAM WY,K,K2,9300.203,-122.33327,47.592392,"(47.592392, -122.33327)",INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT,PERSON DOWN/INJURY,PERSON DOWN/INJURY,
1982848,17000141927,2017141927,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/23/17 18:25,3 AV / YESLER WY,K,K2,8100.2045,-122.33027,47.601715,"(47.601715, -122.33027)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/23/17 17:39
2064914,17000291006,2017291006,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/7/17 19:15,3 AV / YESLER WY,K,K2,8100.2045,-122.33027,47.601715,"(47.601715, -122.33027)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/7/17 14:46
1994251,17000162613,2017162613,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,5/9/17 14:30,PIKE ST / 5 AV,M,M3,8200.1004,-122.33558,47.610676,"(47.610676, -122.33558)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,5/9/17 12:40
2017108,17000204615,2017204615,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 21:57,1XX BLOCK OF 13 AV,G,G1,8600.3016,-122.314926,47.60219,"(47.60219, -122.314926)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 20:24
2016886,17000204139,2017204139,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 17:57,24XX BLOCK OF SW HOLDEN ST,F,F1,10701.2022,-122.3645,47.5337,"(47.5337, -122.3645)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 15:07
1994427,17000162571,2017162571,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/9/17 18:29,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505,47.698677,"(47.698677, -122.33505)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/9/17 12:22
1982866,17000141971,2017141971,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/23/17 19:12,4 AV / PIKE ST,M,M3,8100.2005,-122.336685,47.610214,"(47.610214, -122.336685)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,
2052758,17000269078,2017269078,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/23/17 18:21,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/23/17 14:20
1924958,17000031999,201731999,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/26/17 18:57,SW BARTON ST / 26 AV SW,F,F2,11402.1032,-122.3659,47.52102,"(47.52102, -122.3659)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/26/17 18:29
1949345,17000078910,201778910,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/5/17 3:39,12XX BLOCK OF PINE ST,E,E3,8400.3003,-122.32831,47.61508,"(47.61508, -122.32831)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,3/5/17 1:55
2005640,17000183781,2017183781,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/24/17 15:44,3 AV / UNION ST,M,M3,8100.2013,-122.33689,47.608753,"(47.608753, -122.33689)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1935364,17000051759,201751759,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/11/17 22:32,1XX BLOCK OF PIKE ST,M,M1,8100.3001,-122.33946,47.609055,"(47.609055, -122.33946)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",2/11/17 20:38
1935292,17000053906,201753906,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 19:16,13XX BLOCK OF E MADISON ST,E,E2,7500.4012,-122.31487,47.613625,"(47.613625, -122.31487)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,2/13/17 15:04
1935301,17000053694,201753694,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,2/13/17 19:15,10XX BLOCK OF E TERRACE ST,G,G1,8600.2015,-122.31876,47.6052,"(47.6052, -122.31876)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,2/13/17 11:41
1913385,17000009888,20179888,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/9/17 4:21,86XX BLOCK OF ROOSEVELT WY NE,L,L2,1900.2016,-122.31761,47.691734,"(47.691734, -122.31761)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/8/17 22:10
1970356,17000118383,2017118383,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/5/17 2:35,33XX BLOCK OF S MORGAN ST,S,S1,11001.2,-122.28941,47.54433,"(47.54433, -122.28941)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,4/5/17 0:59
2077262,17000313458,2017313458,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,8/24/17 13:28,I5 SB ON RP / I90 WB OFF RP,R,R1,9300.1022,-122.317924,47.594574,"(47.594574, -122.317924)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2064815,17000291049,2017291049,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/7/17 17:06,110XX BLOCK OF 34 AV NE,L,L3,1000.1002,-122.29208,47.709282,"(47.709282, -122.29208)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/7/17 15:22
1982900,17000141922,2017141922,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/23/17 19:46,XX BLOCK OF PIKE ST,M,M1,8100.3012,-122.3408,47.608494,"(47.608494, -122.3408)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/23/17 17:56
1983067,17000142239,2017142239,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/24/17 1:33,5 AV / PINE ST,M,M2,8200.1003,-122.33649,47.61167,"(47.61167, -122.33649)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/24/17 0:18
1924986,17000031904,201731904,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/26/17 19:34,1XX BLOCK OF S JACKSON ST,K,K2,9300.2006,-122.33223,47.5992,"(47.5992, -122.33223)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/26/17 16:52
1949406,17000078908,201778908,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,3/5/17 6:17,15XX BLOCK OF 11 AV,E,E2,7500.4006,-122.31815,47.614674,"(47.614674, -122.31815)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/5/17 1:49
1982983,17000142170,2017142170,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/23/17 22:52,FREMONT AV N / N 46 ST,B,B2,4900.5002,-122.35004,47.662132,"(47.662132, -122.35004)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1925021,17000032048,201732048,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/26/17 20:07,20XX BLOCK OF 3 AV,M,M2,7200.1067,-122.341545,47.61278,"(47.61278, -122.341545)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/26/17 18:57
1913471,17000010130,201710130,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,1/9/17 9:22,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,1/9/17 6:47
1994464,17000163135,2017163135,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/9/17 19:34,SEWARD PARK AV S / S GRATTAN ST,S,S2,11800.6008,-122.26633,47.528458,"(47.528458, -122.26633)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/9/17 18:59
1994452,17000162864,2017162864,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/17 19:18,2XX BLOCK OF 26 AV E,C,C3,7700.4,-122.29857,47.620773,"(47.620773, -122.29857)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/17 16:36
2005459,17000183232,2017183232,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/24/17 11:29,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.32344,47.60413,"(47.60413, -122.32344)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/24/17 9:29
1960191,17000099509,201799509,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/21/17 14:08,97XX BLOCK OF DENSMORE AV N,N,N3,1300.1023,-122.33766,47.700504,"(47.700504, -122.33766)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/21/17 12:00
2064886,17000291278,2017291278,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/7/17 19:05,S COLUMBIAN WY / S ANGELINE ST,R,R1,10001.3,-122.30251,47.559982,"(47.559982, -122.30251)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,8/7/17 18:13
2016958,17000203991,2017203991,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 19:17,N 61 ST / PHINNEY AV N,B,B2,3500.2037,-122.35438,47.673172,"(47.673172, -122.35438)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/7/17 13:40
1960335,17000099771,201799771,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/21/17 18:09,15XX BLOCK OF BOYLSTON AV,E,E2,8400.1006,-122.32341,47.61465,"(47.61465, -122.32341)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/21/17 16:00
1994315,17000162725,2017162725,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/9/17 16:08,94XX BLOCK OF 27 AV SW,F,F2,11402.3003,-122.36728,47.518288,"(47.518288, -122.36728)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/9/17 13:53
2052705,17000269156,2017269156,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/23/17 16:34,1XX BLOCK OF BROADWAY E,E,E1,7402.101,-122.32086,47.619324,"(47.619324, -122.32086)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/23/17 15:06
1949509,17000079156,201779156,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/5/17 11:28,92XX BLOCK OF 2 AV SW,F,F3,11300.1019,-122.33603,47.520428,"(47.520428, -122.33603)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/5/17 9:37
1936315,17000050306,201750306,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/10/17 16:34,2 AV / SPRING ST,K,K1,8100.2033,-122.335785,47.60587,"(47.60587, -122.335785)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/10/17 16:29
1924839,17000031420,201731420,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/26/17 16:03,92XX BLOCK OF RAINIER AV S,S,S3,11800.602,-122.26803,47.51985,"(47.51985, -122.26803)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,1/26/17 11:47
2005511,17000183247,2017183247,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/24/17 12:36,8XX BLOCK OF NE 66 ST,U,U1,3600.1021,-122.31874,47.676567,"(47.676567, -122.31874)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",
1983072,17000142044,2017142044,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/24/17 1:32,11XX BLOCK OF VIRGINIA ST,D,D3,7300.2014,-122.33359,47.618046,"(47.618046, -122.33359)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/23/17 20:01
2065073,17000291544,2017291544,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/7/17 23:38,6 AV / CHERRY ST,K,K1,8500.1024,-122.328735,47.604874,"(47.604874, -122.328735)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/7/17 22:15
1913493,17000010024,201710024,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/9/17 9:45,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.32344,47.60413,"(47.60413, -122.32344)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/9/17 5:30
2017076,17000204515,2017204515,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/7/17 21:35,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/7/17 20:58
1913574,17000010257,201710257,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/9/17 12:40,30XX BLOCK OF S MOUNT BAKER BV,R,R2,9500.4015,-122.29361,47.57629,"(47.57629, -122.29361)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,1/9/17 9:04
1994321,17000162548,2017162548,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/17 16:05,73XX BLOCK OF DELRIDGE WY SW,F,F1,10701.2011,-122.3613,47.53604,"(47.53604, -122.3613)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/17 11:50
2041444,17000248816,2017248816,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/9/17 8:44,29XX BLOCK OF 27 AV S,R,R2,10001.1004,-122.29826,47.577114,"(47.577114, -122.29826)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/9/17 4:02
1960419,17000100004,2017100004,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/21/17 19:41,6XX BLOCK OF 4 AV,K,K1,8100.2027,-122.33063,47.603592,"(47.603592, -122.33063)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/21/17 18:26
2041349,17000248648,2017248648,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/9/17 3:35,17XX BLOCK OF SUMMIT AV,E,E1,7402.2004,-122.325554,47.61704,"(47.61704, -122.325554)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/9/17 0:11
1960436,17000100083,2017100083,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,3/21/17 20:04,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.201,-122.31312,47.66218,"(47.66218, -122.31312)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1924951,17000031566,201731566,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/26/17 18:44,8XX BLOCK OF 3 AV,K,K1,8100.2029,-122.33304,47.604553,"(47.604553, -122.33304)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/26/17 13:16
2017044,17000204559,2017204559,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 21:08,76XX BLOCK OF 44 AV SW,W,W3,11600.2003,-122.38855,47.534016,"(47.534016, -122.38855)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",6/7/17 20:22
2006681,17000185582,2017185582,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/25/17 20:42,1XX BLOCK OF BELL ST,D,D1,8001.2004,-122.346085,47.61371,"(47.61371, -122.346085)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/25/17 20:10
1960490,17000100055,2017100055,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/21/17 21:25,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/21/17 19:17
1913516,17000010263,201710263,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/9/17 10:27,11XX BLOCK OF MADISON ST,E,E3,8300.1006,-122.324585,47.60957,"(47.60957, -122.324585)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",
1950717,17000081649,201781649,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/7/17 15:14,4XX BLOCK OF BOYLSTON AV E,E,E1,7401.2005,-122.32307,47.622566,"(47.622566, -122.32307)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/7/17 13:08
2052884,17000269410,2017269410,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/23/17 21:29,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/23/17 18:58
2041465,17000249018,2017249018,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,7/9/17 9:46,26 AV / E CHERRY ST,G,G2,8800.2009,-122.298874,47.607998,"(47.607998, -122.298874)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
2005549,17000183406,2017183406,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/24/17 13:12,110XX BLOCK OF 17 AV NE,L,L1,1100.1008,-122.309975,47.709114,"(47.709114, -122.309975)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/24/17 11:28
1936394,17000050207,201750207,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/10/17 16:40,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.201,-122.31312,47.66218,"(47.66218, -122.31312)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,2/10/17 15:28
